"Year","Parental responsibility status","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2023","Does not have parental responsibility","All","All","All","Main scheme applicant","All","488860","391840","0.802","0"
"2023","Has parental responsibility","All","All","All","Main scheme applicant","All","30910","19510","0.631","0"
"2023","All","All","All","All","Not main scheme applicant","All","70370","64555","0.917","3945"
"2023","All","All","All","All","Main scheme applicant","All","529560","418335","0.79","0"
"2023","Not declared","17 and under","England","Female","All","All","95","80","0.839","0"
"2023","Not declared","17 and under","Scotland","Female","All","All","125","120","0.96","0"
"2023","Not declared","17 and under","Wales","Female","All","All","5","5"," ","0"
"2023","Does not have parental responsibility","17 and under","Northern Ireland","Female","All","All","20","10","0.579","0"
"2023","Does not have parental responsibility","17 and under","England","Female","All","All","620","400","0.645","15"
"2023","Does not have parental responsibility","17 and under","Scotland","Female","All","All","610","425","0.7010000000000001","5"
"2023","Does not have parental responsibility","17 and under","Wales","Female","All","All","25","15","0.64","0"
"2023","Has parental responsibility","17 and under","England","Female","All","All","5","0"," ","0"
"2023","Not declared","18","Northern Ireland","Female","All","All","85","65","0.779","0"
"2023","Not declared","18","England","Female","All","All","2475","2210","0.892","5"
"2023","Not declared","18","Scotland","Female","All","All","265","250","0.9510000000000001","0"
"2023","Not declared","18","Wales","Female","All","All","80","70","0.877","0"
"2023","Does not have parental responsibility","18","Northern Ireland","Female","All","All","6790","5160","0.76","5"
"2023","Does not have parental responsibility","18","England","Female","All","All","152185","128960","0.847","125"
"2023","Does not have parental responsibility","18","Scotland","Female","All","All","11295","9530","0.844","15"
"2023","Does not have parental responsibility","18","Wales","Female","All","All","7025","6100","0.869","5"
"2023","Has parental responsibility","18","Northern Ireland","Female","All","All","20","10","0.611","0"
"2023","Has parental responsibility","18","England","Female","All","All","425","330","0.775","0"
"2023","Has parental responsibility","18","Scotland","Female","All","All","35","20","0.667","0"
"2023","Has parental responsibility","18","Wales","Female","All","All","10","10"," ","0"
"2023","Not declared","19","Northern Ireland","Female","All","All","35","25","0.714","0"
"2023","Not declared","19","England","Female","All","All","2525","2285","0.906","5"
"2023","Not declared","19","Scotland","Female","All","All","165","155","0.9510000000000001","0"
"2023","Not declared","19","Wales","Female","All","All","95","85","0.926","0"
"2023","Does not have parental responsibility","19","Northern Ireland","Female","All","All","1385","1065","0.767","5"
"2023","Does not have parental responsibility","19","England","Female","All","All","41470","34425","0.8300000000000001","195"
"2023","Does not have parental responsibility","19","Scotland","Female","All","All","3440","2695","0.783","20"
"2023","Does not have parental responsibility","19","Wales","Female","All","All","1990","1680","0.845","15"
"2023","Has parental responsibility","19","Northern Ireland","Female","All","All","5","5"," ","0"
"2023","Has parental responsibility","19","England","Female","All","All","235","180","0.77","5"
"2023","Has parental responsibility","19","Scotland","Female","All","All","15","5"," ","0"
"2023","Has parental responsibility","19","Wales","Female","All","All","10","5"," ","0"
"2023","Not declared","20","Northern Ireland","Female","All","All","10","10"," ","0"
"2023","Not declared","20","England","Female","All","All","1690","1545","0.912","5"
"2023","Not declared","20","Scotland","Female","All","All","115","110","0.9490000000000001","0"
"2023","Not declared","20","Wales","Female","All","All","70","65","0.9570000000000001","0"
"2023","Does not have parental responsibility","20","Northern Ireland","Female","All","All","555","380","0.6910000000000001","5"
"2023","Does not have parental responsibility","20","England","Female","All","All","14180","10755","0.758","160"
"2023","Does not have parental responsibility","20","Scotland","Female","All","All","1835","1340","0.73","20"
"2023","Does not have parental responsibility","20","Wales","Female","All","All","735","560","0.763","15"
"2023","Has parental responsibility","20","Northern Ireland","Female","All","All","15","5"," ","0"
"2023","Has parental responsibility","20","England","Female","All","All","250","185","0.729","0"
"2023","Has parental responsibility","20","Scotland","Female","All","All","10","5"," ","0"
"2023","Has parental responsibility","20","Wales","Female","All","All","15","10","0.8","0"
"2023","Not declared","21 - 24","Northern Ireland","Female","All","All","20","10","0.545","0"
"2023","Not declared","21 - 24","England","Female","All","All","4460","3985","0.894","15"
"2023","Not declared","21 - 24","Scotland","Female","All","All","245","215","0.874","0"
"2023","Not declared","21 - 24","Wales","Female","All","All","130","120","0.901","0"
"2023","Does not have parental responsibility","21 - 24","Northern Ireland","Female","All","All","795","480","0.602","5"
"2023","Does not have parental responsibility","21 - 24","England","Female","All","All","18715","11930","0.637","345"
"2023","Does not have parental responsibility","21 - 24","Scotland","Female","All","All","4080","2730","0.669","55"
"2023","Does not have parental responsibility","21 - 24","Wales","Female","All","All","1500","1060","0.706","20"
"2023","Has parental responsibility","21 - 24","Northern Ireland","Female","All","All","60","30","0.533","0"
"2023","Has parental responsibility","21 - 24","England","Female","All","All","1360","870","0.64","25"
"2023","Has parental responsibility","21 - 24","Scotland","Female","All","All","155","90","0.597","5"
"2023","Has parental responsibility","21 - 24","Wales","Female","All","All","115","60","0.522","0"
"2023","Not declared","25 - 29","Northern Ireland","Female","All","All","5","5"," ","0"
"2023","Not declared","25 - 29","England","Female","All","All","3960","3625","0.916","5"
"2023","Not declared","25 - 29","Scotland","Female","All","All","155","140","0.91","0"
"2023","Not declared","25 - 29","Wales","Female","All","All","85","80","0.897","0"
"2023","Does not have parental responsibility","25 - 29","Northern Ireland","Female","All","All","225","120","0.537","0"
"2023","Does not have parental responsibility","25 - 29","England","Female","All","All","6160","3650","0.592","130"
"2023","Does not have parental responsibility","25 - 29","Scotland","Female","All","All","1690","1095","0.648","25"
"2023","Does not have parental responsibility","25 - 29","Wales","Female","All","All","510","320","0.626","15"
"2023","Has parental responsibility","25 - 29","Northern Ireland","Female","All","All","120","65","0.558","0"
"2023","Has parental responsibility","25 - 29","England","Female","All","All","3140","2050","0.653","65"
"2023","Has parental responsibility","25 - 29","Scotland","Female","All","All","570","370","0.649","10"
"2023","Has parental responsibility","25 - 29","Wales","Female","All","All","280","185","0.67","5"
"2023","Not declared","30 - 34","Northern Ireland","Female","All","All","5","5"," ","0"
"2023","Not declared","30 - 34","England","Female","All","All","3640","3350","0.92","5"
"2023","Not declared","30 - 34","Scotland","Female","All","All","105","100","0.925","0"
"2023","Not declared","30 - 34","Wales","Female","All","All","60","60","0.983","0"
"2023","Does not have parental responsibility","30 - 34","Northern Ireland","Female","All","All","60","35","0.559","0"
"2023","Does not have parental responsibility","30 - 34","England","Female","All","All","2260","1325","0.585","65"
"2023","Does not have parental responsibility","30 - 34","Scotland","Female","All","All","580","400","0.687","10"
"2023","Does not have parental responsibility","30 - 34","Wales","Female","All","All","160","105","0.654","5"
"2023","Has parental responsibility","30 - 34","Northern Ireland","Female","All","All","160","95","0.594","0"
"2023","Has parental responsibility","30 - 34","England","Female","All","All","4400","2835","0.645","85"
"2023","Has parental responsibility","30 - 34","Scotland","Female","All","All","840","570","0.677","10"
"2023","Has parental responsibility","30 - 34","Wales","Female","All","All","345","240","0.6940000000000001","10"
"2023","Not declared","35 and over","Northern Ireland","Female","All","All","5","0"," ","0"
"2023","Not declared","35 and over","England","Female","All","All","9000","8240","0.915","15"
"2023","Not declared","35 and over","Scotland","Female","All","All","295","275","0.929","0"
"2023","Not declared","35 and over","Wales","Female","All","All","140","135","0.9570000000000001","0"
"2023","Does not have parental responsibility","35 and over","Northern Ireland","Female","All","All","45","30","0.644","0"
"2023","Does not have parental responsibility","35 and over","England","Female","All","All","3320","1970","0.593","145"
"2023","Does not have parental responsibility","35 and over","Scotland","Female","All","All","560","370","0.656","20"
"2023","Does not have parental responsibility","35 and over","Wales","Female","All","All","135","85","0.649","5"
"2023","Has parental responsibility","35 and over","Northern Ireland","Female","All","All","275","165","0.591","5"
