"Year","Provider country","Age group","Domicile","Gender","Main scheme applications","Main scheme offers","Main scheme offer rate"
"2023","All","25 - 29","Northern Ireland","All","50","10"," "
"2019","All","30 - 34","Northern Ireland","All","55","10"," "
"2020","All","30 - 34","Northern Ireland","All","60","10","0.2"
"2021","All","30 - 34","Northern Ireland","All","75","20","0.293"
"2022","All","30 - 34","Northern Ireland","All","65","15","0.246"
"2023","All","30 - 34","Northern Ireland","All","60","15","0.217"
"2019","All","35 and over","Northern Ireland","All","80","15","0.188"
"2020","All","35 and over","Northern Ireland","All","50","15","0.28"
"2021","All","35 and over","Northern Ireland","All","70","10","0.157"
"2022","All","35 and over","Northern Ireland","All","75","15","0.213"
"2023","All","35 and over","Northern Ireland","All","55","10"," "
"2020","All","17 and under","England","All","10","0"," "
"2021","All","17 and under","England","All","25","5"," "
"2022","All","17 and under","England","All","15","0"," "
"2023","All","17 and under","England","All","20","0"," "
"2019","All","18","England","All","8075","1910","0.23600000000000002"
"2020","All","18","England","All","8525","2350","0.276"
"2021","All","18","England","All","10470","2135","0.20400000000000001"
"2022","All","18","England","All","10905","2160","0.198"
"2023","All","18","England","All","9275","2885","0.311"
"2019","All","19","England","All","3150","650","0.20600000000000002"
"2020","All","19","England","All","3025","695","0.229"
"2021","All","19","England","All","3630","635","0.17500000000000002"
"2022","All","19","England","All","3410","525","0.154"
"2023","All","19","England","All","2720","680","0.25"
"2019","All","20","England","All","1725","350","0.20400000000000001"
"2020","All","20","England","All","1645","385","0.23500000000000001"
"2021","All","20","England","All","1965","345","0.177"
"2022","All","20","England","All","1890","300","0.159"
"2023","All","20","England","All","1540","365","0.23800000000000002"
"2019","All","21 - 24","England","All","3760","925","0.247"
"2020","All","21 - 24","England","All","3645","1005","0.275"
"2021","All","21 - 24","England","All","4735","1160","0.245"
"2022","All","21 - 24","England","All","3900","770","0.197"
"2023","All","21 - 24","England","All","2795","670","0.23900000000000002"
"2019","All","25 - 29","England","All","3180","860","0.27"
"2020","All","25 - 29","England","All","3105","980","0.315"
"2021","All","25 - 29","England","All","4355","1190","0.273"
"2022","All","25 - 29","England","All","3580","950","0.265"
"2023","All","25 - 29","England","All","2345","685","0.293"
"2019","All","30 - 34","England","All","1820","520","0.28700000000000003"
"2020","All","30 - 34","England","All","2055","655","0.319"
"2021","All","30 - 34","England","All","3140","950","0.303"
"2022","All","30 - 34","England","All","2750","820","0.297"
"2023","All","30 - 34","England","All","1950","615","0.316"
"2019","All","35 and over","England","All","1935","530","0.274"
"2020","All","35 and over","England","All","2250","700","0.312"
"2021","All","35 and over","England","All","3160","870","0.275"
"2022","All","35 and over","England","All","2775","805","0.289"
"2023","All","35 and over","England","All","2425","790","0.325"
"2019","All","17 and under","Scotland","All","15","0"," "
"2020","All","17 and under","Scotland","All","30","5"," "
"2021","All","17 and under","Scotland","All","35","5"," "
"2022","All","17 and under","Scotland","All","50","5"," "
"2023","All","17 and under","Scotland","All","20","5"," "
"2019","All","18","Scotland","All","670","135","0.20400000000000001"
"2020","All","18","Scotland","All","550","120","0.22"
"2021","All","18","Scotland","All","780","95","0.121"
"2022","All","18","Scotland","All","665","100","0.15"
"2023","All","18","Scotland","All","455","100","0.224"
"2019","All","19","Scotland","All","195","35","0.17400000000000002"
"2020","All","19","Scotland","All","170","35","0.218"
"2021","All","19","Scotland","All","235","20","0.089"
"2022","All","19","Scotland","All","210","25","0.129"
"2023","All","19","Scotland","All","210","50","0.248"
"2019","All","20","Scotland","All","110","20","0.164"
"2020","All","20","Scotland","All","100","15","0.15"
"2021","All","20","Scotland","All","140","15","0.107"
"2022","All","20","Scotland","All","145","25","0.186"
"2023","All","20","Scotland","All","85","15","0.176"
"2019","All","21 - 24","Scotland","All","300","55","0.187"
"2020","All","21 - 24","Scotland","All","380","75","0.192"
"2021","All","21 - 24","Scotland","All","410","65","0.154"
"2022","All","21 - 24","Scotland","All","380","60","0.161"
"2023","All","21 - 24","Scotland","All","245","55","0.233"
"2019","All","25 - 29","Scotland","All","265","50","0.192"
"2020","All","25 - 29","Scotland","All","360","65","0.178"
"2021","All","25 - 29","Scotland","All","535","85","0.163"
"2022","All","25 - 29","Scotland","All","325","55","0.17500000000000002"
"2023","All","25 - 29","Scotland","All","205","45","0.22"
"2019","All","30 - 34","Scotland","All","170","40","0.229"
"2020","All","30 - 34","Scotland","All","220","45","0.195"
"2021","All","30 - 34","Scotland","All","280","50","0.17500000000000002"
"2022","All","30 - 34","Scotland","All","220","40","0.17300000000000001"
"2023","All","30 - 34","Scotland","All","155","45","0.29"
"2019","All","35 and over","Scotland","All","185","40","0.216"
"2020","All","35 and over","Scotland","All","215","50","0.233"
"2021","All","35 and over","Scotland","All","310","35","0.116"
"2022","All","35 and over","Scotland","All","260","45","0.177"
"2023","All","35 and over","Scotland","All","185","50","0.259"
"2020","All","17 and under","Wales","All","5","0"," "
"2019","All","18","Wales","All","360","40","0.111"
"2020","All","18","Wales","All","500","75","0.146"
"2021","All","18","Wales","All","770","110","0.145"
"2022","All","18","Wales","All","640","95","0.147"
"2023","All","18","Wales","All","465","95","0.20600000000000002"
"2019","All","19","Wales","All","225","25","0.116"
"2020","All","19","Wales","All","205","20","0.107"
"2021","All","19","Wales","All","310","25","0.081"
"2022","All","19","Wales","All","190","35","0.184"
"2023","All","19","Wales","All","120","15","0.133"
"2019","All","20","Wales","All","115","15","0.122"
"2020","All","20","Wales","All","85","15","0.153"
"2021","All","20","Wales","All","150","15","0.08700000000000001"
"2022","All","20","Wales","All","125","20","0.152"
"2023","All","20","Wales","All","105","20","0.19"
"2019","All","21 - 24","Wales","All","430","70","0.158"
"2020","All","21 - 24","Wales","All","335","50","0.152"
"2021","All","21 - 24","Wales","All","365","45","0.11800000000000001"
"2022","All","21 - 24","Wales","All","230","40","0.178"
"2023","All","21 - 24","Wales","All","185","40","0.227"
"2019","All","25 - 29","Wales","All","290","35","0.114"
"2020","All","25 - 29","Wales","All","260","60","0.223"
"2021","All","25 - 29","Wales","All","440","60","0.14100000000000001"
"2022","All","25 - 29","Wales","All","275","55","0.193"
"2023","All","25 - 29","Wales","All","220","60","0.28200000000000003"
"2019","All","30 - 34","Wales","All","195","30","0.149"
"2020","All","30 - 34","Wales","All","230","45","0.191"
"2021","All","30 - 34","Wales","All","240","40","0.158"
"2022","All","30 - 34","Wales","All","220","45","0.2"
"2023","All","30 - 34","Wales","All","180","50","0.289"
"2019","All","35 and over","Wales","All","135","25","0.178"
"2020","All","35 and over","Wales","All","140","30","0.221"
"2021","All","35 and over","Wales","All","185","25","0.146"
"2022","All","35 and over","Wales","All","155","40","0.271"
"2023","All","35 and over","Wales","All","125","40","0.32"
"2019","All","17 and under","Not EU","All","5","0"," "
"2020","All","17 and under","Not EU","All","10","0"," "
"2021","All","17 and under","Not EU","All","10","0"," "
"2022","All","17 and under","Not EU","All","5","0"," "
"2023","All","17 and under","Not EU","All","5","5"," "
"2019","All","18","Not EU","All","55","10"," "
"2020","All","18","Not EU","All","55","10","0.182"
"2021","All","18","Not EU","All","45","5"," "
"2022","All","18","Not EU","All","80","5"," "
"2023","All","18","Not EU","All","55","15","0.23600000000000002"
"2019","All","19","Not EU","All","35","0"," "
"2020","All","19","Not EU","All","25","0"," "
"2021","All","19","Not EU","All","45","5"," "
"2022","All","19","Not EU","All","45","5"," "
"2023","All","19","Not EU","All","20","0"," "
"2019","All","20","Not EU","All","20","0"," "
"2020","All","20","Not EU","All","5","0"," "
"2021","All","20","Not EU","All","10","0"," "
"2022","All","20","Not EU","All","20","0"," "
"2023","All","20","Not EU","All","35","0"," "
"2019","All","21 - 24","Not EU","All","60","5"," "
"2020","All","21 - 24","Not EU","All","30","5"," "
"2021","All","21 - 24","Not EU","All","100","5"," "
"2022","All","21 - 24","Not EU","All","75","10","0.133"
"2023","All","21 - 24","Not EU","All","80","10","0.15"
"2019","All","25 - 29","Not EU","All","55","15","0.273"
"2020","All","25 - 29","Not EU","All","75","10"," "
"2021","All","25 - 29","Not EU","All","65","5"," "
"2022","All","25 - 29","Not EU","All","85","10"," "
"2023","All","25 - 29","Not EU","All","70","15","0.2"
"2019","All","30 - 34","Not EU","All","15","0"," "
"2020","All","30 - 34","Not EU","All","20","0"," "
"2021","All","30 - 34","Not EU","All","40","10","0.25"
"2022","All","30 - 34","Not EU","All","55","0"," "
"2023","All","30 - 34","Not EU","All","45","5"," "
"2019","All","35 and over","Not EU","All","15","0"," "
"2020","All","35 and over","Not EU","All","15","0"," "
"2021","All","35 and over","Not EU","All","40","5"," "
"2022","All","35 and over","Not EU","All","45","10"," "
"2023","All","35 and over","Not EU","All","35","10","0.28600000000000003"
"2019","All","17 and under","EU (excluding UK)","All","55","0"," "
"2020","All","17 and under","EU (excluding UK)","All","40","0"," "
"2021","All","17 and under","EU (excluding UK)","All","25","5"," "
"2022","All","17 and under","EU (excluding UK)","All","20","0"," "
"2023","All","17 and under","EU (excluding UK)","All","25","0"," "
"2019","All","18","EU (excluding UK)","All","110","5"," "
"2020","All","18","EU (excluding UK)","All","185","25","0.13"
"2021","All","18","EU (excluding UK)","All","150","5"," "
"2022","All","18","EU (excluding UK)","All","185","10"," "
"2023","All","18","EU (excluding UK)","All","110","20","0.164"
"2019","All","19","EU (excluding UK)","All","95","5"," "
"2020","All","19","EU (excluding UK)","All","105","10"," "
"2021","All","19","EU (excluding UK)","All","135","10"," "
"2022","All","19","EU (excluding UK)","All","100","5"," "
"2023","All","19","EU (excluding UK)","All","100","10","0.12"
"2019","All","20","EU (excluding UK)","All","90","5"," "
"2020","All","20","EU (excluding UK)","All","60","5"," "
"2021","All","20","EU (excluding UK)","All","70","5"," "
"2022","All","20","EU (excluding UK)","All","70","5"," "
"2023","All","20","EU (excluding UK)","All","15","0"," "
"2019","All","21 - 24","EU (excluding UK)","All","115","15","0.148"
"2020","All","21 - 24","EU (excluding UK)","All","105","15","0.14300000000000002"
"2021","All","21 - 24","EU (excluding UK)","All","95","10","0.116"
"2022","All","21 - 24","EU (excluding UK)","All","95","5"," "
"2023","All","21 - 24","EU (excluding UK)","All","80","15","0.163"
"2019","All","25 - 29","EU (excluding UK)","All","20","5"," "
"2020","All","25 - 29","EU (excluding UK)","All","35","5"," "
"2021","All","25 - 29","EU (excluding UK)","All","40","5"," "
"2022","All","25 - 29","EU (excluding UK)","All","30","5"," "
"2023","All","25 - 29","EU (excluding UK)","All","15","5"," "
"2019","All","30 - 34","EU (excluding UK)","All","5","0"," "
"2020","All","30 - 34","EU (excluding UK)","All","10","0"," "
"2021","All","30 - 34","EU (excluding UK)","All","15","0"," "
"2022","All","30 - 34","EU (excluding UK)","All","10","0"," "
"2019","All","35 and over","EU (excluding UK)","All","20","0"," "
"2020","All","35 and over","EU (excluding UK)","All","20","5"," "
"2021","All","35 and over","EU (excluding UK)","All","20","5"," "
"2022","All","35 and over","EU (excluding UK)","All","10","0"," "
"2023","All","35 and over","EU (excluding UK)","All","10","0"," "
"2019","England","All","Northern Ireland","All","275","55","0.2"
"2020","England","All","Northern Ireland","All","275","65","0.244"
"2021","England","All","Northern Ireland","All","320","40","0.125"
"2022","England","All","Northern Ireland","All","295","45","0.146"
"2023","England","All","Northern Ireland","All","215","45","0.209"
"2019","Northern Ireland","All","Northern Ireland","All","525","60","0.116"
"2020","Northern Ireland","All","Northern Ireland","All","505","95","0.186"
"2021","Northern Ireland","All","Northern Ireland","All","680","115","0.169"
"2022","Northern Ireland","All","Northern Ireland","All","660","120","0.182"
"2023","Northern Ireland","All","Northern Ireland","All","580","80","0.134"
"2019","Scotland","All","Northern Ireland","All","65","10","0.185"
"2020","Scotland","All","Northern Ireland","All","65","5"," "
"2021","Scotland","All","Northern Ireland","All","75","0"," "
"2022","Scotland","All","Northern Ireland","All","55","5"," "
"2023","Scotland","All","Northern Ireland","All","45","5"," "
"2019","Wales","All","Northern Ireland","All","45","5"," "
"2020","Wales","All","Northern Ireland","All","35","5"," "
"2021","Wales","All","Northern Ireland","All","50","0"," "
"2022","Wales","All","Northern Ireland","All","45","5"," "
"2023","Wales","All","Northern Ireland","All","35","0"," "
"2019","England","All","England","All","22740","5680","0.25"
"2020","England","All","England","All","23325","6710","0.28800000000000003"
"2021","England","All","England","All","30150","7215","0.23900000000000002"
"2022","England","All","England","All","28115","6240","0.222"
"2023","England","All","England","All","22260","6585","0.296"
"2019","Northern Ireland","All","England","All","30","0"," "
"2020","Northern Ireland","All","England","All","30","0"," "
"2021","Northern Ireland","All","England","All","40","0"," "
"2022","Northern Ireland","All","England","All","35","0"," "
"2023","Northern Ireland","All","England","All","35","0"," "
"2019","Scotland","All","England","All","160","20","0.131"
"2020","Scotland","All","England","All","150","15","0.113"
"2021","Scotland","All","England","All","190","10"," "
"2022","Scotland","All","England","All","170","20","0.106"
"2023","Scotland","All","England","All","120","5"," "
"2019","Wales","All","England","All","720","45","0.065"
"2020","Wales","All","England","All","760","45","0.057"
"2021","Wales","All","England","All","1090","65","0.061"
"2022","Wales","All","England","All","905","60","0.069"
"2023","Wales","All","England","All","660","100","0.148"
"2019","England","All","Scotland","All","85","25","0.294"
"2020","England","All","Scotland","All","60","15","0.28300000000000003"
"2021","England","All","Scotland","All","135","30","0.20700000000000002"
"2022","England","All","Scotland","All","80","15","0.163"
"2023","England","All","Scotland","All","55","20","0.364"
"2019","Northern Ireland","All","Scotland","All","5","0"," "
"2021","Northern Ireland","All","Scotland","All","10","0"," "
"2022","Northern Ireland","All","Scotland","All","10","0"," "
"2023","Northern Ireland","All","Scotland","All","5","0"," "
"2019","Scotland","All","Scotland","All","1825","350","0.193"
"2020","Scotland","All","Scotland","All","1955","390","0.199"
"2021","Scotland","All","Scotland","All","2575","340","0.132"
"2022","Scotland","All","Scotland","All","2150","345","0.161"
"2023","Scotland","All","Scotland","All","1500","350","0.233"
"2020","Wales","All","Scotland","All","5","0"," "
"2021","Wales","All","Scotland","All","10","0"," "
"2022","Wales","All","Scotland","All","10","0"," "
"2023","Wales","All","Scotland","All","5","0"," "
"2019","England","All","Wales","All","560","110","0.196"
"2020","England","All","Wales","All","565","125","0.225"
"2021","England","All","Wales","All","810","140","0.17500000000000002"
"2022","England","All","Wales","All","710","160","0.223"
"2023","England","All","Wales","All","500","125","0.248"
"2021","Northern Ireland","All","Wales","All","5","0"," "
"2019","Scotland","All","Wales","All","5","0"," "
"2020","Scotland","All","Wales","All","5","0"," "
"2021","Scotland","All","Wales","All","10","0"," "
"2022","Scotland","All","Wales","All","5","0"," "
"2019","Wales","All","Wales","All","1185","125","0.105"
"2020","Wales","All","Wales","All","1190","165","0.139"
"2021","Wales","All","Wales","All","1635","175","0.108"
"2022","Wales","All","Wales","All","1115","170","0.152"
"2023","Wales","All","Wales","All","895","205","0.228"
"2019","England","All","Not EU","All","225","35","0.151"
"2020","England","All","Not EU","All","200","25","0.125"
"2021","England","All","Not EU","All","320","40","0.125"
"2022","England","All","Not EU","All","385","35","0.096"
"2023","England","All","Not EU","All","300","60","0.197"
"2019","Northern Ireland","All","Not EU","All","10","0"," "
"2020","Northern Ireland","All","Not EU","All","5","0"," "
"2021","Northern Ireland","All","Not EU","All","10","0"," "
"2022","Northern Ireland","All","Not EU","All","5","0"," "
"2023","Northern Ireland","All","Not EU","All","10","0"," "
"2019","Scotland","All","Not EU","All","20","0"," "
"2020","Scotland","All","Not EU","All","15","5"," "
"2021","Scotland","All","Not EU","All","10","0"," "
"2022","Scotland","All","Not EU","All","15","0"," "
"2023","Scotland","All","Not EU","All","15","0"," "
"2019","Wales","All","Not EU","All","10","0"," "
"2020","Wales","All","Not EU","All","10","0"," "
"2021","Wales","All","Not EU","All","15","0"," "
"2022","Wales","All","Not EU","All","10","0"," "
"2023","Wales","All","Not EU","All","15","0"," "
"2019","England","All","EU (excluding UK)","All","285","30","0.10200000000000001"
"2020","England","All","EU (excluding UK)","All","355","45","0.13"
"2021","England","All","EU (excluding UK)","All","290","25","0.083"
"2022","England","All","EU (excluding UK)","All","300","25","0.09"
"2023","England","All","EU (excluding UK)","All","195","30","0.154"
"2019","Northern Ireland","All","EU (excluding UK)","All","40","0"," "
"2020","Northern Ireland","All","EU (excluding UK)","All","40","5"," "
"2021","Northern Ireland","All","EU (excluding UK)","All","70","0"," "
"2022","Northern Ireland","All","EU (excluding UK)","All","95","0"," "
"2023","Northern Ireland","All","EU (excluding UK)","All","100","15","0.17"
"2019","Scotland","All","EU (excluding UK)","All","150","10","0.073"
"2020","Scotland","All","EU (excluding UK)","All","140","10","0.08600000000000001"
"2021","Scotland","All","EU (excluding UK)","All","155","15","0.097"
"2022","Scotland","All","EU (excluding UK)","All","75","0"," "
"2023","Scotland","All","EU (excluding UK)","All","45","5"," "
"2019","Wales","All","EU (excluding UK)","All","35","0"," "
"2020","Wales","All","EU (excluding UK)","All","20","0"," "
"2021","Wales","All","EU (excluding UK)","All","35","0"," "
"2022","Wales","All","EU (excluding UK)","All","45","0"," "
"2023","Wales","All","EU (excluding UK)","All","15","0"," "
"2019","All","All","Northern Ireland","All","910","135","0.146"
"2020","All","All","Northern Ireland","All","880","175","0.197"
"2021","All","All","Northern Ireland","All","1125","160","0.14"
"2022","All","All","Northern Ireland","All","1060","175","0.166"
"2023","All","All","Northern Ireland","All","880","125","0.14400000000000002"
"2019","All","All","England","All","23650","5750","0.243"
"2020","All","All","England","All","24265","6770","0.279"
"2021","All","All","England","All","31470","7290","0.232"
"2022","All","All","England","All","29225","6325","0.216"
"2023","All","All","England","All","23070","6690","0.29"
"2019","All","All","Scotland","All","1915","375","0.197"
"2020","All","All","Scotland","All","2025","405","0.201"
"2021","All","All","Scotland","All","2730","370","0.135"
"2022","All","All","Scotland","All","2250","360","0.16"
"2023","All","All","Scotland","All","1560","370","0.23700000000000002"
"2019","All","All","Wales","All","1755","235","0.133"
"2020","All","All","Wales","All","1765","290","0.165"
"2021","All","All","Wales","All","2460","320","0.13"
"2022","All","All","Wales","All","1835","330","0.179"
"2023","All","All","Wales","All","1395","330","0.23500000000000001"
"2019","All","All","Not EU","All","260","35","0.135"
"2020","All","All","Not EU","All","230","30","0.13"
"2021","All","All","Not EU","All","355","40","0.113"
"2022","All","All","Not EU","All","415","40","0.094"
"2023","All","All","Not EU","All","340","60","0.179"
"2019","All","All","EU (excluding UK)","All","510","40","0.078"
"2020","All","All","EU (excluding UK)","All","555","60","0.11"
"2021","All","All","EU (excluding UK)","All","545","40","0.075"
"2022","All","All","EU (excluding UK)","All","515","30","0.058"
"2023","All","All","EU (excluding UK)","All","355","50","0.146"
"2019","England","17 and under","All","All","45","0"," "
"2020","England","17 and under","All","All","50","5"," "
"2021","England","17 and under","All","All","50","5"," "
"2022","England","17 and under","All","All","25","0"," "
"2023","England","17 and under","All","All","45","5"," "
"2020","Northern Ireland","17 and under","All","All","5","0"," "
"2021","Northern Ireland","17 and under","All","All","10","0"," "
"2022","Northern Ireland","17 and under","All","All","5","0"," "
"2023","Northern Ireland","17 and under","All","All","10","0"," "
"2019","Scotland","17 and under","All","All","30","0"," "
"2020","Scotland","17 and under","All","All","35","5"," "
"2021","Scotland","17 and under","All","All","40","5"," "
"2022","Scotland","17 and under","All","All","55","5"," "
"2023","Scotland","17 and under","All","All","20","5"," "
"2020","Wales","17 and under","All","All","5","0"," "
"2022","Wales","17 and under","All","All","5","0"," "
"2019","England","18","All","All","8110","1950","0.24"
"2020","England","18","All","All","8665","2460","0.28400000000000003"
"2021","England","18","All","All","10515","2205","0.21"
"2022","England","18","All","All","11020","2230","0.202"
"2023","England","18","All","All","9285","2925","0.315"
"2019","Northern Ireland","18","All","All","190","10"," "
"2020","Northern Ireland","18","All","All","220","30","0.127"
"2021","Northern Ireland","18","All","All","295","35","0.122"
"2022","Northern Ireland","18","All","All","350","55","0.154"
"2023","Northern Ireland","18","All","All","320","45","0.14400000000000002"
"2019","Scotland","18","All","All","775","150","0.191"
"2020","Scotland","18","All","All","670","125","0.19"
"2021","Scotland","18","All","All","935","100","0.109"
"2022","Scotland","18","All","All","790","110","0.139"
"2023","Scotland","18","All","All","560","100","0.18"
"2019","Wales","18","All","All","560","35","0.063"
"2020","Wales","18","All","All","665","40","0.06"
"2021","Wales","18","All","All","1005","75","0.074"
"2022","Wales","18","All","All","860","65","0.077"
"2023","Wales","18","All","All","645","110","0.17200000000000001"
"2019","England","19","All","All","3240","675","0.20800000000000002"
"2020","England","19","All","All","3070","710","0.231"
"2021","England","19","All","All","3770","665","0.177"
"2022","England","19","All","All","3515","555","0.158"
"2023","England","19","All","All","2770","695","0.252"
"2019","Northern Ireland","19","All","All","80","5"," "
"2020","Northern Ireland","19","All","All","70","10","0.14300000000000002"
"2021","Northern Ireland","19","All","All","105","10","0.105"
"2022","Northern Ireland","19","All","All","110","15","0.11800000000000001"
"2023","Northern Ireland","19","All","All","105","5"," "
"2019","Scotland","19","All","All","255","45","0.169"
"2020","Scotland","19","All","All","235","45","0.187"
"2021","Scotland","19","All","All","285","20","0.074"
"2022","Scotland","19","All","All","245","30","0.11800000000000001"
"2023","Scotland","19","All","All","235","50","0.217"
"2019","Wales","19","All","All","270","15","0.056"
"2020","Wales","19","All","All","270","15","0.048"
"2021","Wales","19","All","All","355","10","0.034"
"2022","Wales","19","All","All","225","20","0.084"
"2023","Wales","19","All","All","170","15","0.1"
"2019","England","20","All","All","1780","370","0.20700000000000002"
"2020","England","20","All","All","1680","395","0.23600000000000002"
"2021","England","20","All","All","1995","355","0.179"
"2022","England","20","All","All","1960","310","0.159"
"2023","England","20","All","All","1600","380","0.23800000000000002"
"2019","Northern Ireland","20","All","All","35","0"," "
"2020","Northern Ireland","20","All","All","30","5"," "
"2021","Northern Ireland","20","All","All","40","5"," "
"2022","Northern Ireland","20","All","All","50","5"," "
"2023","Northern Ireland","20","All","All","40","5"," "
"2019","Scotland","20","All","All","155","20","0.116"
"2020","Scotland","20","All","All","120","15","0.133"
"2021","Scotland","20","All","All","160","15","0.094"
"2022","Scotland","20","All","All","165","30","0.176"
"2023","Scotland","20","All","All","95","15","0.168"
"2019","Wales","20","All","All","145","10"," "
"2020","Wales","20","All","All","105","10"," "
"2021","Wales","20","All","All","175","10"," "
"2022","Wales","20","All","All","135","10","0.074"
"2023","Wales","20","All","All","100","10","0.11"
"2019","England","21 - 24","All","All","3925","980","0.25"
"2020","England","21 - 24","All","All","3745","1040","0.278"
"2021","England","21 - 24","All","All","4860","1185","0.244"
"2022","England","21 - 24","All","All","4045","800","0.198"
"2023","England","21 - 24","All","All","2910","705","0.242"
"2019","Northern Ireland","21 - 24","All","All","80","5"," "
"2020","Northern Ireland","21 - 24","All","All","80","15","0.2"
"2021","Northern Ireland","21 - 24","All","All","125","15","0.12"
"2022","Northern Ireland","21 - 24","All","All","85","5"," "
"2023","Northern Ireland","21 - 24","All","All","85","10"," "
"2019","Scotland","21 - 24","All","All","345","55","0.154"
"2020","Scotland","21 - 24","All","All","430","80","0.181"
"2021","Scotland","21 - 24","All","All","445","65","0.14200000000000002"
"2022","Scotland","21 - 24","All","All","390","60","0.159"
"2023","Scotland","21 - 24","All","All","270","55","0.20700000000000002"
"2019","Wales","21 - 24","All","All","420","50","0.117"
"2020","Wales","21 - 24","All","All","355","40","0.115"
"2021","Wales","21 - 24","All","All","410","35","0.09"
"2022","Wales","21 - 24","All","All","260","30","0.115"
"2023","Wales","21 - 24","All","All","210","30","0.152"
"2019","England","25 - 29","All","All","3255","890","0.274"
"2020","England","25 - 29","All","All","3185","995","0.312"
"2021","England","25 - 29","All","All","4440","1220","0.275"
"2022","England","25 - 29","All","All","3670","970","0.265"
"2023","England","25 - 29","All","All","2445","720","0.294"
"2019","Northern Ireland","25 - 29","All","All","85","15","0.176"
"2020","Northern Ireland","25 - 29","All","All","75","15","0.227"
"2021","Northern Ireland","25 - 29","All","All","100","20","0.2"
"2022","Northern Ireland","25 - 29","All","All","65","15","0.2"
"2023","Northern Ireland","25 - 29","All","All","50","10"," "
"2019","Scotland","25 - 29","All","All","300","55","0.177"
"2020","Scotland","25 - 29","All","All","395","70","0.17200000000000001"
"2021","Scotland","25 - 29","All","All","550","80","0.149"
"2022","Scotland","25 - 29","All","All","345","60","0.168"
"2023","Scotland","25 - 29","All","All","210","45","0.20500000000000002"
"2019","Wales","25 - 29","All","All","285","25","0.095"
"2020","Wales","25 - 29","All","All","275","55","0.2"
"2021","Wales","25 - 29","All","All","455","55","0.116"
"2022","Wales","25 - 29","All","All","280","45","0.154"
"2023","Wales","25 - 29","All","All","195","50","0.256"
"2019","England","30 - 34","All","All","1845","525","0.28500000000000003"
"2020","England","30 - 34","All","All","2115","670","0.318"
"2021","England","30 - 34","All","All","3190","970","0.305"
"2022","England","30 - 34","All","All","2810","830","0.296"
"2023","England","30 - 34","All","All","2020","635","0.313"
"2019","Northern Ireland","30 - 34","All","All","55","10"," "
"2020","Northern Ireland","30 - 34","All","All","55","10","0.218"
"2021","Northern Ireland","30 - 34","All","All","75","20","0.28"
"2022","Northern Ireland","30 - 34","All","All","65","15","0.246"
"2023","Northern Ireland","30 - 34","All","All","65","15","0.2"
"2019","Scotland","30 - 34","All","All","170","40","0.229"
"2020","Scotland","30 - 34","All","All","225","40","0.182"
"2021","Scotland","30 - 34","All","All","270","45","0.163"
"2022","Scotland","30 - 34","All","All","225","35","0.164"
"2023","Scotland","30 - 34","All","All","150","40","0.273"
"2019","Wales","30 - 34","All","All","190","25","0.132"
"2020","Wales","30 - 34","All","All","200","35","0.165"
"2021","Wales","30 - 34","All","All","245","35","0.139"
"2022","Wales","30 - 34","All","All","220","35","0.159"
"2023","Wales","30 - 34","All","All","160","45","0.275"
"2019","England","35 and over","All","All","1970","540","0.274"
"2020","England","35 and over","All","All","2275","715","0.315"
"2021","England","35 and over","All","All","3210","880","0.274"
"2022","England","35 and over","All","All","2845","820","0.28800000000000003"
"2023","England","35 and over","All","All","2450","800","0.326"
"2019","Northern Ireland","35 and over","All","All","85","15","0.176"
"2020","Northern Ireland","35 and over","All","All","40","10","0.3"
"2021","Northern Ireland","35 and over","All","All","65","10","0.169"
"2022","Northern Ireland","35 and over","All","All","75","15","0.2"
"2023","Northern Ireland","35 and over","All","All","55","10"," "
"2019","Scotland","35 and over","All","All","200","40","0.2"
"2020","Scotland","35 and over","All","All","225","50","0.231"
"2021","Scotland","35 and over","All","All","325","35","0.108"
"2022","Scotland","35 and over","All","All","255","45","0.176"
"2023","Scotland","35 and over","All","All","190","50","0.258"
"2019","Wales","35 and over","All","All","120","15","0.14200000000000002"
"2020","Wales","35 and over","All","All","145","25","0.159"
"2021","Wales","35 and over","All","All","185","25","0.135"
"2022","Wales","35 and over","All","All","145","35","0.248"
"2023","Wales","35 and over","All","All","140","40","0.28600000000000003"
"2019","All","17 and under","All","All","80","5"," "
"2020","All","17 and under","All","All","95","5"," "
"2021","All","17 and under","All","All","100","10","0.11"
"2022","All","17 and under","All","All","90","5"," "
"2023","All","17 and under","All","All","75","10","0.16"
"2019","All","18","All","All","9635","2140","0.222"
"2020","All","18","All","All","10220","2655","0.26"
"2021","All","18","All","All","12750","2415","0.189"
"2022","All","18","All","All","13020","2460","0.189"
"2023","All","18","All","All","10810","3185","0.295"
"2019","All","19","All","All","3845","740","0.192"
"2020","All","19","All","All","3640","775","0.213"
"2021","All","19","All","All","4515","710","0.157"
"2022","All","19","All","All","4090","620","0.151"
"2023","All","19","All","All","3280","770","0.23500000000000001"
"2019","All","20","All","All","2110","395","0.187"
"2020","All","20","All","All","1935","425","0.219"
"2021","All","20","All","All","2370","385","0.162"
"2022","All","20","All","All","2315","355","0.154"
"2023","All","20","All","All","1835","410","0.225"
"2019","All","21 - 24","All","All","4775","1090","0.228"
"2020","All","21 - 24","All","All","4605","1175","0.255"
"2021","All","21 - 24","All","All","5840","1300","0.222"
